Seq,Gender,M,R,F,FirstPurch,ChildBks,YouthBks,CookBks,DoItYBks,RefBks,ArtBks,GeoBks,ItalCook,ItalAtlas,ItalArt,Related purchase,Florence
2277,1,126,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2278,1,126,8,3,18,0,0,1,0,0,0,1,0,0,0,1,0
2279,1,126,14,6,30,1,1,1,0,1,0,0,0,0,1,1,0
2280,1,126,14,1,14,0,0,0,1,0,0,0,0,0,0,0,0
2281,1,126,16,1,16,0,0,0,0,1,2,0,0,0,0,2,0
2282,0,126,16,1,16,0,1,0,0,0,0,0,0,0,0,0,0
2283,1,126,30,1,30,0,0,0,1,0,3,0,0,0,0,3,0
2284,1,126,20,1,20,0,0,0,1,0,0,0,0,0,0,0,0
2285,1,125,32,1,32,0,0,0,0,0,0,1,0,0,0,1,0
2286,0,125,14,2,16,0,0,0,0,0,0,1,0,0,0,1,0
2287,1,125,12,8,36,1,0,1,0,1,0,0,0,0,0,0,1
2288,0,125,4,7,20,0,0,1,2,0,0,0,0,0,0,0,0
2289,1,125,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2290,1,125,14,2,20,0,0,1,1,0,0,0,0,0,0,0,0
2291,1,125,4,1,4,0,0,0,0,0,1,0,0,0,0,1,0
2292,1,125,6,2,12,0,0,0,0,0,1,0,0,0,0,1,0
2293,1,124,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
2294,1,124,14,4,32,0,0,2,0,1,0,1,0,0,0,1,0
2295,0,124,2,4,22,0,0,1,1,0,0,0,0,0,0,0,0
2296,0,124,12,2,14,0,0,0,1,0,0,0,0,0,0,0,0
2297,1,124,10,2,12,0,0,0,0,0,0,0,1,0,0,1,0
2298,0,124,10,1,10,0,0,0,0,0,1,0,0,0,0,1,0
2299,0,124,16,2,20,0,0,2,0,0,0,0,0,0,0,0,0
2300,1,124,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
2301,1,124,26,1,26,0,0,0,0,0,1,0,0,0,0,1,0
2302,0,123,12,2,16,1,0,0,0,0,0,0,0,0,0,0,1
2303,0,123,14,4,32,1,0,1,0,0,1,0,0,0,0,1,0
2304,0,123,4,2,10,0,0,0,0,0,0,0,0,0,0,0,0
2305,1,123,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0
2306,1,123,12,8,52,0,0,2,1,1,0,0,0,0,0,0,0
2307,1,123,12,7,26,0,1,1,2,0,0,0,0,0,0,0,0
2308,1,123,18,2,26,1,0,1,0,0,0,0,0,0,0,0,0
2309,0,123,12,8,54,1,0,2,0,2,0,0,0,0,0,0,0
2310,1,123,8,5,22,0,0,0,2,0,0,0,0,0,0,0,0
2311,0,123,12,1,12,0,0,0,0,0,0,1,0,0,0,1,0
2312,1,123,16,6,44,2,0,0,0,0,0,1,1,0,0,2,0
2313,1,122,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
2314,1,122,30,1,30,0,0,0,0,0,0,0,0,0,0,0,0
2315,1,122,14,2,20,0,0,1,1,0,0,0,0,0,0,0,0
2316,1,122,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0
2317,0,122,12,2,18,0,0,1,0,0,0,0,0,0,0,0,0
2318,1,122,22,2,24,0,0,1,0,0,1,0,0,0,0,1,0
2319,0,122,14,1,14,0,0,1,0,0,0,0,0,0,0,0,1
2320,1,121,26,1,26,1,0,0,0,0,0,0,0,0,0,0,0
2321,1,121,16,2,20,0,0,0,1,1,0,0,0,0,0,0,0
2322,1,121,10,2,16,1,0,0,0,0,0,0,0,0,0,0,0
2323,1,121,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
2324,1,121,16,6,36,0,2,2,2,0,0,0,1,0,0,1,0
2325,1,121,36,2,42,0,1,0,0,0,1,0,0,0,0,1,0
2326,0,121,32,8,48,1,2,2,1,0,0,0,1,0,0,1,0
2327,0,121,4,2,12,0,0,0,0,0,0,0,0,0,0,0,0
2328,0,121,36,4,48,1,0,0,2,0,1,0,0,0,0,1,0
2329,1,121,4,6,30,2,0,0,1,0,0,0,1,0,0,1,0
2330,1,120,8,5,24,0,0,0,2,0,0,0,0,0,0,0,0
2331,1,120,14,1,14,0,0,1,0,0,0,0,0,0,0,0,0
2332,1,120,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2333,0,120,16,1,16,0,0,0,0,0,2,0,0,0,0,2,0
2334,1,120,6,1,6,0,0,0,0,0,0,1,1,0,0,2,0
2335,1,120,14,4,36,0,0,1,0,1,1,0,0,0,0,1,0
2336,1,120,6,8,22,1,0,2,1,0,0,0,0,0,1,1,0
2337,0,119,10,7,34,1,1,2,0,1,2,0,0,0,0,2,0
2338,1,119,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2339,0,119,16,1,16,0,0,0,1,0,0,0,0,0,0,0,0
2340,1,119,14,2,22,1,0,0,0,0,0,0,1,0,1,2,0
2341,1,119,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2342,1,118,8,2,10,0,0,0,0,0,0,0,0,0,0,0,0
2343,1,118,16,1,16,0,0,0,0,0,0,1,0,0,0,1,0
2344,0,118,8,2,14,1,0,0,0,0,0,0,0,0,0,0,0
2345,0,118,10,2,16,1,0,0,0,0,0,0,0,0,0,0,0
2346,1,118,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2347,1,118,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
2348,1,117,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2349,1,117,34,1,34,0,0,1,0,0,0,0,0,0,0,0,0
2350,0,117,22,3,36,0,0,2,0,0,1,0,0,0,0,1,0
2351,0,117,12,2,18,0,0,1,0,0,0,1,0,0,0,1,0
2352,0,117,28,1,28,0,1,0,0,0,0,1,0,0,0,1,0
2353,1,116,10,2,18,1,0,0,0,0,0,0,0,0,0,0,0
2354,1,116,2,6,28,0,1,1,1,0,1,0,0,0,0,1,0
2355,0,116,6,5,28,1,0,0,0,1,0,0,0,0,0,0,1
2356,0,116,14,2,20,1,0,1,0,0,0,0,1,0,0,1,0
2357,1,116,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
2358,1,116,20,5,46,0,1,2,0,1,1,0,1,0,0,2,0
2359,1,116,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
2360,1,116,28,1,28,1,0,0,0,0,0,0,0,0,0,0,0
2361,0,116,10,2,18,0,0,0,0,0,0,0,0,0,0,0,0
2362,1,115,14,1,14,0,1,0,0,0,0,0,0,0,0,0,0
2363,1,115,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0
2364,0,115,12,3,22,0,0,0,0,0,0,0,1,0,0,1,1
2365,1,115,8,1,8,0,0,0,0,0,0,1,0,0,0,1,0
2366,1,115,8,1,8,0,0,0,0,0,0,1,0,0,0,1,0
2367,1,114,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
2368,0,114,30,2,32,1,1,0,0,0,0,0,0,0,0,0,0
2369,1,114,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0
2370,1,114,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0
2371,1,114,6,7,36,2,0,3,1,0,1,0,1,0,0,2,0
2372,1,114,12,1,12,0,0,0,0,0,1,0,0,0,0,1,0
2373,1,114,10,2,12,0,0,0,0,0,0,1,0,0,0,1,0
2374,0,113,20,2,24,0,0,2,0,0,1,0,0,0,0,1,0
2375,1,113,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
2376,0,113,8,2,16,1,0,0,0,0,0,0,0,0,0,0,0
2377,0,113,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
2378,1,113,10,2,14,0,0,1,0,0,0,0,0,0,0,0,0
2379,0,113,10,1,10,0,0,0,0,0,0,0,1,0,0,1,0
2380,1,112,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
2381,0,112,8,2,16,0,0,1,0,0,0,0,0,0,0,0,0
2382,1,112,6,2,12,0,0,0,0,0,0,0,1,0,0,1,0
2383,0,112,6,2,10,0,0,0,0,0,0,0,0,0,0,0,0
2384,0,112,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
2385,1,112,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0
2386,1,112,12,2,20,0,1,0,0,0,0,0,0,0,0,0,0
2387,1,111,8,2,14,0,1,0,0,0,0,0,0,0,0,0,0
2388,1,111,4,2,8,0,0,0,0,0,0,0,0,0,0,0,0
2389,1,111,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2390,1,110,10,6,28,0,2,1,0,1,0,0,0,0,0,0,0
2391,1,110,6,3,20,0,0,1,0,0,0,0,0,0,0,0,0
2392,0,110,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2393,1,110,14,1,14,0,0,0,1,0,0,0,0,0,0,0,0
2394,0,110,26,1,26,0,0,0,0,0,0,0,0,0,0,0,0
2395,0,110,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2396,1,110,12,1,12,0,0,0,0,0,1,0,0,0,0,1,0
2397,1,110,12,2,14,0,0,1,0,0,1,0,0,0,0,1,0
2398,0,110,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
2399,0,109,14,2,20,0,0,1,0,1,0,0,0,0,0,0,0
2400,1,109,10,2,16,0,0,1,0,0,0,0,0,0,0,0,0
2401,1,109,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
2402,1,109,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1
2403,1,109,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
2404,1,109,6,3,16,0,0,0,0,0,0,0,0,0,0,0,0
2405,1,109,28,1,28,0,0,1,0,0,0,0,1,0,0,1,0
2406,1,109,14,1,14,0,0,0,0,0,0,0,0,0,0,0,0
2407,0,109,4,2,8,0,0,0,0,0,1,0,0,0,0,1,0
2408,1,109,16,2,24,0,0,2,0,0,0,0,0,0,0,0,0
2409,0,108,26,2,28,0,0,1,1,0,0,0,0,0,0,0,0
2410,0,108,14,5,42,2,0,1,1,0,1,0,0,0,0,1,0
2411,1,108,22,7,60,1,1,0,3,0,1,1,0,0,0,2,0
2412,1,108,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0
2413,1,108,6,5,34,0,2,0,0,1,0,0,0,0,0,0,0
2414,1,108,8,2,14,0,1,0,0,0,1,0,0,0,0,1,0
2415,1,108,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2416,1,108,8,3,26,0,0,1,0,0,0,1,0,0,0,1,0
2417,1,107,14,6,36,1,0,2,0,2,0,1,0,0,0,1,0
2418,0,107,30,1,30,0,0,1,0,0,0,0,0,0,0,0,0
2419,0,107,4,2,10,0,0,0,0,0,0,0,0,0,0,0,1
2420,1,107,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2421,0,107,16,2,22,0,0,0,1,0,0,0,0,0,0,0,0
2422,0,107,4,2,10,0,0,0,0,0,0,0,1,0,0,1,0
2423,1,107,12,1,12,0,0,0,0,0,1,0,0,0,0,1,0
2424,1,106,16,1,16,0,0,1,0,0,0,0,0,0,0,0,0
2425,1,106,6,1,6,0,0,0,0,0,1,0,0,0,0,1,0
2426,1,106,26,1,26,0,1,0,0,0,1,1,0,0,0,2,0
2427,1,106,14,2,18,0,1,0,0,0,0,1,0,0,0,1,0
2428,1,105,8,7,40,1,1,1,0,2,0,1,0,0,0,1,0
2429,1,105,12,7,26,3,0,2,1,0,0,0,0,0,0,0,0
2430,1,105,16,2,22,1,0,0,1,0,0,0,1,0,0,1,0
2431,1,105,12,2,14,1,0,0,0,0,0,0,1,0,0,1,0
2432,1,105,4,2,12,0,0,0,0,0,0,0,0,0,0,0,0
2433,0,105,10,1,10,0,0,0,0,0,1,0,1,0,0,2,1
2434,1,105,36,1,36,1,0,0,0,0,0,0,0,0,0,0,0
2435,1,105,16,2,24,0,0,0,0,0,1,0,0,0,0,1,0
2436,1,104,28,1,28,0,0,0,1,0,0,0,0,0,0,0,0
2437,0,104,14,2,16,0,0,2,0,0,0,0,0,0,0,0,0
2438,1,104,14,2,16,1,0,0,0,0,0,0,0,0,0,0,0
2439,1,104,34,3,50,0,1,2,0,0,0,0,0,0,0,0,0
2440,0,104,2,3,10,0,0,0,0,0,0,0,0,0,0,0,0
2441,0,104,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
2442,0,104,10,3,24,0,0,1,0,0,1,0,0,0,0,1,0
2443,0,103,14,6,48,2,0,1,1,1,0,1,0,0,0,1,0
2444,1,103,22,2,26,0,0,1,0,0,1,0,0,0,0,1,0
2445,1,103,18,4,34,1,1,2,0,0,0,0,0,0,0,0,0
2446,0,103,8,2,12,0,0,0,0,0,0,0,0,0,0,0,0
2447,1,103,34,2,36,1,1,0,0,0,0,0,0,0,0,0,0
2448,1,103,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2449,1,103,18,1,18,0,0,0,1,0,0,0,0,0,0,0,0
2450,1,103,6,2,12,0,0,0,0,0,1,0,0,0,0,1,0
2451,1,102,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2452,1,102,4,2,12,0,0,0,0,0,0,0,0,0,0,0,0
2453,0,102,6,1,6,0,0,0,0,0,0,0,0,0,0,0,1
2454,0,102,16,1,16,0,0,1,0,0,0,0,0,0,0,0,0
2455,1,102,8,2,10,0,0,0,0,0,0,0,0,0,0,0,0
2456,1,102,16,2,24,0,0,1,0,0,0,0,0,0,0,0,0
2457,1,102,14,1,14,0,0,1,0,0,0,0,0,0,0,0,0
2458,0,102,26,1,26,0,1,0,0,0,0,0,0,0,0,0,0
2459,1,102,12,6,36,1,1,3,0,0,0,0,0,0,0,0,0
2460,1,102,36,1,36,0,0,0,0,0,0,0,0,0,0,0,0
2461,0,102,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2462,1,102,8,4,28,0,0,1,0,0,2,0,2,0,0,4,0
2463,1,101,16,2,22,0,0,2,0,0,0,0,0,0,0,0,0
2464,1,101,10,2,18,0,1,0,0,0,0,0,0,0,0,0,0
2465,1,101,16,2,22,0,0,1,0,1,0,0,0,0,0,0,0
2466,0,101,10,2,14,1,0,0,0,0,2,0,0,0,0,2,1
2467,0,101,14,1,14,1,0,0,0,0,0,0,0,0,0,0,0
2468,1,101,32,1,32,1,0,0,0,0,3,0,0,0,0,3,1
2469,1,101,16,1,16,0,0,1,0,0,0,0,0,0,0,0,0
2470,0,101,8,4,22,0,1,1,0,1,1,0,0,0,0,1,0
2471,1,100,12,4,32,0,0,0,2,1,0,0,0,0,0,0,0
2472,1,100,14,1,14,0,0,0,0,1,0,0,0,0,0,0,0
2473,1,100,16,2,20,2,0,0,0,0,0,0,0,0,0,0,0
2474,1,100,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
2475,1,100,14,2,22,1,0,0,0,0,0,0,0,0,0,0,0
2476,1,100,16,2,20,1,0,0,1,0,0,0,0,0,0,0,0
2477,0,100,16,1,16,1,0,0,0,0,0,0,0,0,0,0,0
2478,1,100,12,2,14,0,1,0,0,0,0,0,1,0,0,1,0
2479,1,100,14,1,14,0,0,0,0,0,1,1,2,0,0,4,0
2480,0,100,8,1,8,0,0,0,0,0,1,0,0,0,0,1,0
2481,0,100,16,6,48,0,1,1,0,1,0,0,1,0,0,1,0
2482,1,100,14,1,14,0,0,0,0,0,0,0,0,0,0,0,1
2483,0,100,14,2,18,0,0,1,0,0,0,0,0,0,0,0,0
2484,0,100,6,1,6,0,0,0,0,0,1,0,0,0,0,1,0
2485,1,99,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
2486,1,99,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
2487,1,99,14,4,32,2,0,1,1,0,0,0,0,0,0,0,0
2488,1,99,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
2489,0,99,8,2,10,0,0,0,0,0,0,0,0,0,0,0,0
2490,1,99,12,2,18,0,0,0,1,0,0,0,0,0,0,0,0
2491,1,99,14,3,30,1,1,1,0,0,0,0,0,0,0,0,0
2492,0,98,12,2,16,1,0,0,0,0,0,0,0,0,0,0,0
2493,1,98,12,6,38,1,0,2,0,1,0,1,0,0,0,1,0
2494,0,98,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
2495,0,98,10,1,10,0,0,0,0,0,0,0,0,0,0,0,1
2496,0,98,10,3,18,2,0,0,0,0,0,0,1,0,0,1,0
2497,1,98,10,5,26,1,0,1,0,0,0,0,0,0,0,0,0
2498,1,98,10,2,14,0,1,0,0,0,0,0,0,0,0,0,0
2499,1,98,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2500,1,97,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0
2501,1,97,16,2,18,0,0,0,0,1,1,0,0,0,0,1,0
2502,1,97,28,2,34,1,0,0,1,0,0,0,0,0,0,0,0
2503,0,97,20,1,20,0,0,1,0,0,0,0,0,0,0,0,0
2504,1,97,14,2,16,0,0,0,0,0,1,1,1,0,0,3,0
2505,1,97,14,1,14,0,0,0,0,0,0,1,0,0,0,1,0
2506,0,97,12,2,16,0,0,1,0,0,0,0,0,0,0,0,0
2507,1,97,28,1,28,0,0,0,0,1,0,0,0,0,0,0,1
2508,0,97,16,2,22,0,0,2,0,0,0,0,0,0,0,0,0
2509,1,96,22,5,44,0,1,3,0,0,1,0,1,0,0,2,0
2510,0,96,12,4,28,1,1,0,0,0,0,1,0,0,0,1,0
2511,1,96,28,4,44,2,0,0,0,0,1,1,0,0,0,2,0
2512,0,96,8,2,12,0,0,0,0,0,0,0,0,0,0,0,0
2513,1,96,22,1,22,0,0,0,0,0,0,0,0,0,0,0,0
2514,0,96,10,3,22,0,0,0,0,0,0,0,0,0,0,0,0
2515,1,96,10,4,22,0,0,2,0,0,0,1,0,0,0,1,0
2516,1,96,4,2,10,0,0,0,0,0,0,0,0,0,0,0,0
2517,0,95,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2518,1,95,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
2519,1,95,32,2,40,0,0,0,1,0,1,0,0,0,1,2,0
2520,1,95,6,1,6,0,0,0,0,0,1,0,0,0,0,1,0
2521,1,95,20,1,20,0,0,0,0,0,0,1,0,0,0,1,0
2522,1,94,8,3,26,0,0,0,0,0,0,1,0,0,0,1,0
2523,1,94,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2524,0,94,10,5,38,0,0,1,0,2,1,0,0,1,0,2,0
2525,1,94,14,2,22,1,0,0,0,0,0,0,0,0,0,0,0
2526,0,94,12,2,18,1,0,0,0,0,1,0,1,0,0,2,0
2527,1,94,6,2,10,0,0,0,0,0,0,0,0,0,0,0,0
2528,1,93,14,3,28,1,0,0,0,1,1,0,0,0,0,1,0
2529,1,93,14,2,16,0,0,1,0,0,1,0,0,0,0,1,0
2530,1,93,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2531,1,93,16,2,20,0,0,0,2,0,0,0,0,0,0,0,0
2532,1,93,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
2533,0,93,16,1,16,0,0,0,0,0,0,0,0,0,0,0,0
2534,1,93,34,2,38,0,0,1,0,0,0,0,0,0,0,0,0
2535,1,93,20,1,20,0,1,0,0,0,0,0,0,0,0,0,0
2536,1,93,24,6,48,2,0,1,0,0,0,0,0,0,0,0,0
2537,1,92,8,4,30,0,1,1,0,0,0,1,0,0,0,1,0
2538,1,92,30,1,30,0,0,0,0,0,0,2,1,0,0,3,0
2539,1,92,20,4,32,1,0,1,0,1,0,0,0,0,0,0,0
2540,0,92,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2541,0,92,8,2,12,0,0,0,0,0,0,0,0,0,0,0,0
2542,0,92,16,4,30,0,0,2,1,1,0,0,0,0,0,0,0
2543,0,92,34,1,34,0,1,0,0,0,0,0,0,0,0,0,0
2544,1,91,2,6,28,0,0,0,0,1,0,1,0,0,0,1,0
2545,0,91,16,1,16,1,0,0,0,0,0,0,0,0,0,0,0
2546,1,91,16,2,18,1,0,1,0,0,1,0,0,0,0,1,0
2547,1,91,16,2,24,0,1,0,0,1,0,0,0,0,0,0,0
2548,0,91,14,2,20,0,1,1,0,0,1,0,0,0,0,1,0
2549,1,91,12,2,16,1,0,0,0,0,0,0,0,0,0,0,0
2550,1,91,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0
2551,1,91,6,1,6,0,0,0,0,0,1,0,0,0,0,1,0
2552,1,91,16,1,16,0,0,1,0,0,0,0,0,0,0,0,0
2553,1,91,2,1,2,0,0,0,0,0,2,0,0,0,0,2,0
2554,1,90,10,5,38,0,0,2,0,0,0,1,1,0,0,2,0
2555,0,90,12,3,26,1,0,0,0,1,0,0,0,0,0,0,0
2556,0,90,10,2,14,1,0,0,0,0,0,0,0,0,0,0,0
2557,1,90,6,2,12,0,0,0,0,0,1,0,0,0,0,1,1
2558,1,90,12,2,14,0,0,1,0,0,0,0,0,0,0,0,0
2559,1,90,16,2,20,0,0,0,0,0,0,0,0,0,0,0,0
2560,0,90,24,2,28,1,0,0,0,0,0,0,0,0,0,0,0
2561,0,90,14,4,32,0,0,2,1,0,0,0,0,0,0,0,0
2562,1,90,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2563,0,89,6,1,6,0,0,0,0,0,0,0,0,0,0,0,1
2564,1,89,16,1,16,0,0,0,0,1,1,0,0,0,0,1,1
2565,1,89,34,1,34,0,0,0,0,0,0,0,0,0,0,0,0
2566,1,89,22,1,22,0,0,0,1,0,0,0,0,0,0,0,0
2567,1,89,8,2,10,0,0,0,0,0,0,0,0,0,0,0,0
2568,0,89,16,3,28,0,0,1,1,0,0,0,0,0,0,0,0
2569,1,89,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
2570,0,88,18,2,22,1,0,0,0,1,0,0,0,0,0,0,0
2571,1,88,16,1,16,0,0,0,1,0,0,0,0,0,0,0,0
2572,1,88,16,2,22,0,0,0,0,0,1,1,0,0,0,2,0
2573,1,88,32,1,32,0,0,0,0,0,0,0,0,0,0,0,0
2574,1,88,10,5,26,1,0,2,0,0,0,0,0,0,0,0,0
2575,1,88,10,2,16,0,0,1,0,0,1,0,0,0,0,1,0
2576,1,88,8,2,12,0,0,0,0,0,0,0,0,0,0,0,0
2577,1,88,14,1,14,0,0,1,0,0,0,0,1,0,0,1,0
2578,0,88,4,2,10,0,0,0,0,0,0,0,1,0,0,1,0
2579,1,88,12,2,16,0,1,0,0,0,0,0,0,0,0,0,0
2580,0,88,4,2,8,0,0,0,0,0,1,0,0,0,0,1,0
2581,1,87,8,2,10,0,0,0,0,0,0,0,0,0,0,0,0
2582,1,87,8,4,18,0,0,0,1,1,0,0,0,0,0,0,0
2583,1,87,6,3,18,0,0,1,0,0,0,0,0,0,0,0,0
2584,1,87,32,2,36,0,0,0,0,1,0,0,0,0,0,0,0
2585,0,87,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2586,0,87,10,2,18,1,0,0,0,0,0,0,0,0,0,0,0
2587,0,86,14,5,40,1,0,0,0,2,2,0,0,0,0,2,1
2588,1,86,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
2589,0,86,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2590,1,86,6,3,14,0,0,0,0,0,1,0,0,0,0,1,0
2591,1,86,16,4,36,1,2,0,1,0,0,0,0,0,0,0,0
2592,1,86,16,2,22,1,0,0,0,0,0,0,0,0,0,0,0
2593,1,85,24,2,32,0,0,1,0,0,0,1,0,0,0,1,0
2594,1,85,18,1,18,0,0,0,0,0,2,0,0,0,0,2,0
2595,0,85,10,1,10,0,0,0,0,0,0,0,1,0,0,1,0
2596,1,85,24,4,46,0,0,0,0,0,0,0,0,0,0,0,0
2597,1,85,18,1,18,0,0,0,0,0,0,0,0,0,0,0,0
2598,1,85,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
2599,0,84,6,1,6,0,0,0,0,0,0,0,0,0,0,0,1
2600,1,84,6,2,12,0,0,0,0,0,0,0,0,0,0,0,0
2601,1,84,24,1,24,0,0,0,1,0,0,0,0,0,0,0,0
2602,0,84,20,2,28,2,0,0,0,0,0,0,0,0,0,0,0
2603,1,84,4,2,8,0,0,0,0,0,0,0,0,0,0,0,0
2604,0,84,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0
2605,1,84,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0
2606,0,84,28,1,28,0,0,0,0,0,2,0,0,0,0,2,0
2607,0,83,18,1,18,1,0,0,0,0,0,0,0,0,0,0,0
2608,1,83,16,1,16,0,0,1,0,0,0,0,0,0,0,0,0
2609,0,83,14,2,20,0,0,1,1,0,0,0,2,0,0,2,0
2610,1,83,16,1,16,0,1,0,0,0,0,0,1,0,0,1,0
2611,1,83,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
2612,1,83,14,1,14,0,0,0,0,1,2,0,0,0,0,2,0
2613,1,83,14,2,16,1,0,0,0,0,1,0,0,0,0,1,0
2614,1,83,14,2,20,0,1,0,0,0,0,1,0,0,0,1,0
2615,1,82,16,3,26,0,1,0,0,0,1,1,0,0,0,2,0
2616,1,82,32,1,32,0,0,0,0,0,1,0,0,0,0,1,0
2617,0,82,14,2,16,1,0,0,0,0,0,0,0,0,0,0,0
2618,0,82,16,2,24,0,0,0,1,0,0,0,0,0,0,0,0
2619,1,82,14,2,16,0,0,1,0,0,1,0,2,0,0,3,0
2620,1,82,2,1,2,0,0,0,0,0,0,1,0,0,0,1,0
2621,1,82,8,3,18,0,0,0,0,0,0,0,0,0,0,0,0
2622,0,81,22,1,22,0,0,1,0,0,0,0,0,0,0,0,0
2623,0,81,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
2624,1,81,12,2,20,1,0,0,0,0,0,0,0,0,0,0,0
2625,1,81,4,2,10,0,0,0,0,0,0,0,0,0,0,0,1
2626,0,81,10,2,16,0,1,0,0,0,1,0,0,0,0,1,0
2627,1,81,4,2,10,0,0,0,0,0,0,0,0,0,0,0,0
2628,0,81,12,1,12,0,0,0,0,0,1,0,0,0,0,1,0
2629,0,81,12,2,20,0,0,0,1,0,1,0,0,0,0,1,0
2630,1,81,4,2,8,0,0,0,0,0,0,0,0,0,0,0,0
2631,1,80,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0
2632,1,80,18,2,24,1,0,1,0,0,0,0,0,0,0,0,0
2633,1,80,10,2,18,1,0,0,0,0,0,0,0,0,0,0,0
2634,1,80,34,1,34,0,0,0,0,0,0,1,0,0,0,1,0
2635,1,80,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
2636,0,80,22,2,26,0,0,0,1,1,0,0,0,0,0,0,0
2637,1,80,10,2,16,0,0,0,1,0,0,0,0,0,0,0,0
2638,1,79,16,1,16,0,0,1,0,0,0,0,0,0,0,0,0
2639,1,79,30,2,34,0,0,1,0,0,0,1,0,0,0,1,0
2640,0,79,26,1,26,0,0,0,0,0,0,1,0,0,0,1,0
2641,1,79,12,2,16,1,0,0,0,0,1,0,0,0,0,1,0
2642,1,79,2,3,16,1,0,0,1,0,0,0,0,0,0,0,1
2643,1,79,6,2,12,0,0,0,0,0,0,0,0,0,0,0,0
2644,1,79,20,2,22,1,0,1,0,0,0,0,0,0,0,0,0
2645,1,79,18,2,22,0,0,0,1,0,1,0,0,0,0,1,0
2646,0,79,6,4,24,0,1,1,0,0,0,0,0,0,0,0,1
2647,1,78,6,2,10,0,0,0,0,0,0,0,0,0,0,0,0
2648,0,78,32,2,34,0,0,0,0,0,0,2,0,0,0,2,0
2649,0,78,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
2650,1,78,8,3,20,0,0,1,0,0,1,0,0,0,0,1,0
2651,0,78,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
